Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
514,CTPT-6857,NA,APP-1513,"Golden, Wu and Freeman",Construction,REJECT,APPWF_RSTBB,Renewal,N,NORTH,Derek Hamilton,RM7133,Matthew Horn,Shannon Jackson,John Weeks,JDC,January,9,Y,Y,04-04-2021,06-04-2021,07-04-2021,07-04-2021,NA,NA,6,7,10,23,3,5,31,32,50775532,52583430,NA,NA
515,CTPT-9508,FCR-964,APP-1514,Rivera LLC,Textiles,PENDING,APPWF_RSTBB,Renewal,Y,NORTH,Andrea Brown,RM4325,Ian Sweeney,Shannon Jackson,Richard Ferguson,BOD,January,6,Y,Y,11-10-2021,12-10-2021,13-10-2021,13-10-2021,NA,NA,6,10,6,22,2,3,27,30,45071309,47537126,NA,NA
516,CTPT-7545,NA,APP-1515,"Sanchez, Baker and Carney",Construction,APPROVE,APPWF_RNWBB,Restructuring,N,EAST,Franklin Harrell DDS,RM2655,Ricardo Mcknight,Alexander Ramirez,Harry Harris,FRC,March,9,Y,N,07-04-2023,07-04-2023,09-04-2023,10-04-2023,11-04-2023,15-04-2023,4,5,6,15,5,4,24,26,94334211,96923807,18-04-2023,3
517,CTPT-2219,FCR-539,APP-1516,"Diaz, Brown and Freeman",Textiles,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Brandi Brown,RM8002,Megan Madden,Alexander Ramirez,Joan Barry,ZCC,December,6,N,Y,30-11-2023,02-12-2023,03-12-2023,07-12-2023,07-12-2023,10-12-2023,9,9,9,27,5,1,33,36,45860496,45732697,12-12-2023,2
518,CTPT-2704,NA,APP-1517,Duarte-Brady,Automobile,PENDING,APPWF_RSTBB,Restructuring,Y,CENTRAL,Brandi Brown,RM4282,Stephanie Pearson,Christopher Hawkins,Harry Harris,BOD,September,7,N,Y,09-05-2024,09-05-2024,11-05-2024,12-05-2024,NA,NA,5,8,9,22,4,2,28,31,84107752,86843055,NA,NA
519,CTPT-3894,FCR-567,APP-1518,Stone-Bentley,Automobile,APPROVE,APPWF_BGNBB,Renewal,N,EAST,John Day,RM3643,Matthew Horn,Alexander Ramirez,Joan Barry,JDC,November,5,Y,N,13-10-2024,14-10-2024,15-10-2024,17-10-2024,19-10-2024,22-10-2024,7,8,5,20,4,2,26,26,37902085,39099094,25-10-2024,3
520,CTPT-5981,NA,APP-1519,Vargas-Nichols,Automobile,APPROVE,APPWF_RNWBB,Renewal,N,WEST,Jonathan Daniel,RM1960,Scott Fox,Teresa Aguilar,Richard Ferguson,JDC,February,2,N,N,27-11-2020,29-11-2020,30-11-2020,01-12-2020,01-12-2020,06-12-2020,6,5,1,12,2,5,19,19,9227056,10790888,09-12-2020,3
521,CTPT-1395,NA,APP-1520,"Buckley, Mack and Durham",Manufacturing,PENDING,APPWF_RNWBB,Renewal,N,SOUTH,Stephen Singh,RM1065,Juan Reeves,Karen Nelson,Joseph Hicks,JDC,August,9,Y,N,12-04-2022,14-04-2022,16-04-2022,17-04-2022,NA,NA,3,7,10,20,1,4,25,27,94514099,95159149,NA,NA
522,CTPT-1952,NA,APP-1521,Fisher-Johnson,Education,REJECT,APPWF_RSTBB,Fresh,N,EAST,John Day,RM7219,Ian Sweeney,Karen Nelson,Harry Harris,FRC,October,5,Y,N,09-04-2021,10-04-2021,11-04-2021,13-04-2021,NA,NA,7,7,10,24,4,4,32,33,22874127,25472204,NA,NA
523,CTPT-9277,NA,APP-1522,Ellis Ltd,Retail,REJECT,APPWF_BGNBB,Restructuring,Y,NORTH,Howard Myers,RM1488,Leonard Young,Christopher Hawkins,Harry Harris,JDC,September,3,Y,Y,01-04-2020,02-04-2020,04-04-2020,09-04-2020,NA,NA,3,10,6,19,4,3,26,27,99649194,99672062,NA,NA
524,CTPT-3772,NA,APP-1523,Chang-Matthews,Education,APPROVE,APPWF_RNWBB,Fresh,Y,WEST,Renee Burke,RM1579,Ian Sweeney,Shannon Jackson,Joseph Hicks,FRC,June,3,N,N,14-03-2022,16-03-2022,19-03-2022,20-03-2022,20-03-2022,20-03-2022,5,3,2,10,4,4,18,18,96331226,96532773,20-03-2022,0
525,CTPT-9562,NA,APP-1524,"Blanchard, White and Sanchez",Automobile,PENDING,APPWF_RSTBB,Restructuring,Y,SOUTH,Mr. Jason Simpson,RM8023,Ricardo Mcknight,Shannon Jackson,Richard Ferguson,ZCC,September,10,N,N,30-08-2021,01-09-2021,01-09-2021,06-09-2021,NA,NA,6,4,5,15,2,4,21,22,99548897,103198927,NA,NA
526,CTPT-3378,NA,APP-1525,Ramirez-Richards,Education,APPROVE,APPWF_RNWBB,Fresh,Y,NORTH,Sandy Gutierrez,RM2564,Scott Aguilar,Teresa Aguilar,Joan Barry,BOD,June,3,Y,N,12-01-2019,12-01-2019,13-01-2019,14-01-2019,14-01-2019,19-01-2019,6,8,7,21,2,4,27,30,53249432,55861401,21-01-2019,2
527,CTPT-3021,NA,APP-1526,Cooper PLC,Manufacturing,APPROVE,APPWF_RSTBB,Renewal,Y,WEST,Douglas Mccarthy,RM7231,Lisa Patel,Karen Nelson,John Weeks,BOD,April,2,Y,N,19-02-2025,21-02-2025,24-02-2025,27-02-2025,01-03-2025,05-03-2025,5,10,4,19,3,3,25,27,80889481,82800630,06-03-2025,1
528,CTPT-5768,FCR-725,APP-1527,"Swanson, Miller and Cooper",Automobile,REJECT,APPWF_RNWBB,Fresh,N,CENTRAL,Douglas Mccarthy,RM3365,Scott Fox,Christopher Hawkins,Richard Ferguson,ZCC,April,9,Y,Y,03-08-2024,03-08-2024,03-08-2024,03-08-2024,NA,NA,9,7,1,17,1,3,21,24,5563901,9528713,NA,NA
529,CTPT-2123,NA,APP-1528,Meadows and Sons,Manufacturing,PENDING,APPWF_RSTBB,Fresh,Y,CENTRAL,Derek Hamilton,RM4335,Lisa Patel,Teresa Aguilar,Richard Ferguson,ZCC,December,5,Y,Y,25-12-2022,26-12-2022,28-12-2022,02-01-2023,NA,NA,3,2,6,11,5,4,20,20,44527399,44314663,NA,NA
530,CTPT-1153,NA,APP-1529,Tanner LLC,Automobile,APPROVE,APPWF_RNWBB,Renewal,Y,WEST,Sandy Gutierrez,RM1219,Monica Richardson,Teresa Aguilar,Joan Barry,BOD,November,4,N,Y,31-05-2020,31-05-2020,02-06-2020,03-06-2020,06-06-2020,09-06-2020,4,10,3,17,2,5,24,26,9883451,13855538,10-06-2020,1
531,CTPT-9409,NA,APP-1530,Hill PLC,Retail,APPROVE,APPWF_BGNBB,Restructuring,Y,EAST,Brandi Brown,RM6424,Tammy Moody,Karen Nelson,Joseph Hicks,JDC,January,1,N,Y,03-09-2023,03-09-2023,04-09-2023,04-09-2023,07-09-2023,11-09-2023,1,1,4,6,4,1,11,13,57066605,60845643,13-09-2023,2
532,CTPT-7740,NA,APP-1531,Reed-Jordan,Textiles,APPROVE,APPWF_BGNBB,Restructuring,Y,CENTRAL,Jonathan Daniel,RM8153,Monica Richardson,Karen Nelson,Joseph Hicks,FRC,June,4,N,Y,04-12-2023,06-12-2023,07-12-2023,10-12-2023,11-12-2023,12-12-2023,7,1,9,17,5,1,23,25,77195373,79221105,15-12-2023,3
533,CTPT-9402,NA,APP-1532,"Nelson, Sutton and Blake",Automobile,APPROVE,APPWF_RNWBB,Fresh,Y,EAST,Justin Walton,RM3085,Lisa Patel,Christopher Hawkins,John Weeks,ZCC,September,8,N,N,28-11-2018,30-11-2018,03-12-2018,06-12-2018,06-12-2018,11-12-2018,9,5,7,21,3,1,25,26,52309861,53267825,13-12-2018,2
534,CTPT-3677,FCR-293,APP-1533,Johnson-Hogan,Textiles,APPROVE,APPWF_BGNBB,Fresh,N,WEST,Jonathan Daniel,RM2275,Carlos Wilson,Teresa Aguilar,Joan Barry,FRC,September,4,N,Y,15-01-2025,16-01-2025,16-01-2025,21-01-2025,24-01-2025,24-01-2025,8,8,4,20,5,1,26,29,39043219,43506263,26-01-2025,2
535,CTPT-7637,NA,APP-1534,Burnett-Mckenzie,Textiles,APPROVE,APPWF_RSTBB,Restructuring,Y,EAST,Justin Walton,RM9412,Juan Reeves,Karen Nelson,Joan Barry,FRC,June,4,N,N,16-04-2025,16-04-2025,17-04-2025,17-04-2025,19-04-2025,20-04-2025,7,5,3,15,4,2,21,21,42992644,45461089,21-04-2025,1
536,CTPT-4049,NA,APP-1535,Williams and Sons,Retail,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Douglas Mccarthy,RM6833,Leonard Young,Christopher Hawkins,Richard Ferguson,JDC,May,6,Y,N,20-01-2023,20-01-2023,23-01-2023,24-01-2023,25-01-2023,26-01-2023,1,7,6,14,4,4,22,22,46188915,51064745,28-01-2023,2
537,CTPT-1951,NA,APP-1536,"Warren, Anderson and Sharp",IT Services,APPROVE,APPWF_RNWBB,Restructuring,N,CENTRAL,Andrea Brown,RM9507,Stephanie Pearson,Shannon Jackson,Harry Harris,FRC,October,10,N,Y,19-05-2018,21-05-2018,23-05-2018,26-05-2018,29-05-2018,29-05-2018,7,7,7,21,3,1,25,27,70638167,70682248,31-05-2018,2
538,CTPT-6487,NA,APP-1537,"Glover, West and Smith",Retail,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Sandy Gutierrez,RM8959,Taylor James,Karen Nelson,Joseph Hicks,JDC,April,6,Y,N,24-12-2020,24-12-2020,26-12-2020,29-12-2020,01-01-2021,04-01-2021,10,9,8,27,2,5,34,36,8933277,11849021,06-01-2021,2
539,CTPT-8942,NA,APP-1538,Cox-Jones,Textiles,PENDING,APPWF_RSTBB,Restructuring,N,CENTRAL,Derek Hamilton,RM2866,Keith Kramer,Alexander Ramirez,Richard Ferguson,JDC,June,4,Y,N,01-08-2023,01-08-2023,03-08-2023,05-08-2023,NA,NA,1,7,4,12,4,2,18,20,58471125,58475368,NA,NA
540,CTPT-9596,FCR-168,APP-1539,"Buck, Lewis and Warren",Construction,PENDING,APPWF_RNWBB,Renewal,Y,NORTH,Stephen Singh,RM9954,Megan Madden,Shannon Jackson,John Weeks,BOD,January,8,N,N,22-07-2020,24-07-2020,24-07-2020,27-07-2020,NA,NA,5,7,1,13,4,1,18,20,16259754,17016036,NA,NA
541,CTPT-9718,NA,APP-1540,Barnett-Turner,Pharmaceuticals,PENDING,APPWF_RSTBB,Restructuring,N,EAST,Sandy Gutierrez,RM7327,Chris Carr,Shannon Jackson,Joseph Hicks,JDC,May,10,Y,N,29-01-2024,29-01-2024,31-01-2024,31-01-2024,NA,NA,5,7,8,20,3,4,27,28,39764680,41572663,NA,NA
542,CTPT-1181,NA,APP-1541,Warren-Ramirez,IT Services,REJECT,APPWF_RSTBB,Restructuring,N,SOUTH,John Day,RM3224,Scott Aguilar,Shannon Jackson,Harry Harris,JDC,September,1,N,N,23-06-2020,25-06-2020,28-06-2020,28-06-2020,NA,NA,4,3,4,11,2,4,17,19,41024656,40629685,NA,NA
543,CTPT-9886,NA,APP-1542,Stone-Melton,Manufacturing,APPROVE,APPWF_BGNBB,Fresh,N,CENTRAL,Howard Myers,RM6386,Keith Kramer,Alexander Ramirez,Harry Harris,FRC,January,1,N,Y,12-12-2022,13-12-2022,15-12-2022,19-12-2022,21-12-2022,26-12-2022,4,8,10,22,5,2,29,30,3522981,7744485,29-12-2022,3
544,CTPT-3971,NA,APP-1543,Brown-Johnson,Construction,PENDING,APPWF_RNWBB,Fresh,N,EAST,Howard Myers,RM8381,Jill Mcintosh,Teresa Aguilar,Joan Barry,JDC,February,8,Y,N,20-09-2018,22-09-2018,24-09-2018,28-09-2018,NA,NA,5,2,4,11,4,3,18,18,50429534,50683598,NA,NA
545,CTPT-7866,NA,APP-1544,"Roman, Ibarra and Ho",Pharmaceuticals,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Renee Burke,RM4143,Matthew Horn,Karen Nelson,Richard Ferguson,ZCC,September,1,Y,N,09-03-2022,09-03-2022,12-03-2022,15-03-2022,18-03-2022,23-03-2022,6,7,9,22,2,1,25,25,54516601,55900390,26-03-2022,3
546,CTPT-6344,NA,APP-1545,Henderson-Thomas,Automobile,PENDING,APPWF_BGNBB,Restructuring,Y,WEST,Jon Wiggins,RM6774,Ian Sweeney,Christopher Hawkins,Joan Barry,FRC,January,9,Y,N,03-05-2021,03-05-2021,05-05-2021,07-05-2021,NA,NA,1,2,6,9,2,1,12,12,28281742,30019651,NA,NA
547,CTPT-1660,FCR-154,APP-1546,Ramos Inc,Construction,APPROVE,APPWF_RNWBB,Fresh,Y,WEST,Stephen Singh,RM7842,Juan Reeves,Karen Nelson,Joan Barry,BOD,September,7,Y,Y,05-07-2023,05-07-2023,07-07-2023,12-07-2023,13-07-2023,16-07-2023,4,8,5,17,4,3,24,27,29656142,33424191,19-07-2023,3
548,CTPT-8987,NA,APP-1547,"Holmes, Fischer and Bennett",Manufacturing,REJECT,APPWF_BGNBB,Restructuring,Y,EAST,Andrea Brown,RM2551,Monica Richardson,Karen Nelson,Joseph Hicks,FRC,July,7,Y,Y,14-05-2021,16-05-2021,17-05-2021,20-05-2021,NA,NA,9,10,4,23,2,1,26,26,48787607,52038170,NA,NA
549,CTPT-9690,NA,APP-1548,Johnson-Mccormick,Education,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Kimberly Gillespie,RM8985,Tammy Moody,Shannon Jackson,Richard Ferguson,FRC,February,2,Y,N,06-07-2024,07-07-2024,08-07-2024,12-07-2024,12-07-2024,15-07-2024,6,1,8,15,4,5,24,24,30347030,35314756,15-07-2024,0
550,CTPT-3932,FCR-528,APP-1549,"Beltran, Sandoval and French",IT Services,APPROVE,APPWF_RNWBB,Restructuring,N,WEST,Joseph Ford,RM1338,Jeanette Mata,Christopher Hawkins,Joseph Hicks,ZCC,April,8,Y,Y,17-07-2020,19-07-2020,21-07-2020,23-07-2020,26-07-2020,28-07-2020,9,10,8,27,5,3,35,35,19932347,20161362,31-07-2020,3
551,CTPT-4128,NA,APP-1550,"Chapman, Vazquez and Knight",Textiles,APPROVE,APPWF_BGNBB,Fresh,Y,NORTH,Mr. Jason Simpson,RM6142,Leonard Young,Karen Nelson,Joan Barry,ZCC,April,6,N,Y,03-06-2024,05-06-2024,08-06-2024,11-06-2024,14-06-2024,15-06-2024,9,8,9,26,3,5,34,37,26541832,30680432,15-06-2024,0
552,CTPT-6695,NA,APP-1551,Anderson-Pena,Textiles,PENDING,APPWF_RNWBB,Fresh,Y,EAST,Derek Hamilton,RM7136,Leonard Young,Teresa Aguilar,John Weeks,ZCC,October,3,N,Y,24-08-2023,24-08-2023,25-08-2023,29-08-2023,NA,NA,7,2,2,11,4,5,20,22,55293573,60068769,NA,NA
553,CTPT-3502,NA,APP-1552,Curry LLC,Construction,PENDING,APPWF_RNWBB,Renewal,Y,EAST,Douglas Mccarthy,RM1702,Ricardo Mcknight,Alexander Ramirez,John Weeks,BOD,September,10,Y,N,04-02-2018,05-02-2018,06-02-2018,06-02-2018,NA,NA,3,3,8,14,3,4,21,24,60247663,64147306,NA,NA
554,CTPT-1741,NA,APP-1553,Anderson-Carter,Retail,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Jon Wiggins,RM4119,Scott Aguilar,Alexander Ramirez,John Weeks,BOD,September,7,N,Y,14-02-2019,15-02-2019,16-02-2019,17-02-2019,19-02-2019,24-02-2019,2,9,4,15,2,1,18,20,21737299,24015534,27-02-2019,3
555,CTPT-6945,NA,APP-1554,Ward and Sons,Pharmaceuticals,PENDING,APPWF_BGNBB,Renewal,Y,EAST,Justin Walton,RM2350,Leonard Young,Karen Nelson,Harry Harris,ZCC,June,7,Y,N,17-04-2021,17-04-2021,18-04-2021,23-04-2021,NA,NA,8,4,3,15,1,5,21,22,79175637,83745257,NA,NA
556,CTPT-4042,NA,APP-1555,Brooks PLC,Retail,PENDING,APPWF_BGNBB,Fresh,N,NORTH,Kimberly Gillespie,RM7809,Ian Sweeney,Karen Nelson,John Weeks,FRC,December,6,N,Y,17-09-2022,19-09-2022,21-09-2022,22-09-2022,NA,NA,3,10,7,20,2,1,23,25,10022624,9945963,NA,NA
557,CTPT-6191,NA,APP-1556,Collins-Brown,Retail,REJECT,APPWF_BGNBB,Fresh,N,CENTRAL,Steve Jones,RM9263,Juan Reeves,Karen Nelson,Joan Barry,BOD,April,5,Y,N,14-05-2018,16-05-2018,19-05-2018,24-05-2018,NA,NA,9,1,7,17,1,5,23,24,48049908,51826869,NA,NA
558,CTPT-2028,FCR-112,APP-1557,Johnson PLC,Construction,PENDING,APPWF_RSTBB,Fresh,N,NORTH,John Day,RM4716,Tammy Moody,Shannon Jackson,John Weeks,JDC,January,8,N,Y,11-07-2022,12-07-2022,15-07-2022,15-07-2022,NA,NA,7,2,1,10,1,1,12,13,67332000,71658282,NA,NA
559,CTPT-9056,FCR-449,APP-1558,"Barber, Lozano and Brown",Pharmaceuticals,PENDING,APPWF_RNWBB,Restructuring,Y,CENTRAL,Steve Jones,RM4257,Ricardo Mcknight,Alexander Ramirez,John Weeks,JDC,November,2,N,N,06-02-2019,06-02-2019,07-02-2019,10-02-2019,NA,NA,1,9,9,19,5,2,26,27,38018882,39262684,NA,NA
560,CTPT-1992,FCR-736,APP-1559,Cox-Duncan,Pharmaceuticals,REJECT,APPWF_BGNBB,Fresh,N,EAST,Stephen Singh,RM7595,Carlos Wilson,Shannon Jackson,Richard Ferguson,ZCC,April,8,N,N,16-01-2020,18-01-2020,20-01-2020,21-01-2020,NA,NA,5,9,6,20,4,5,29,32,46084814,49340663,NA,NA
561,CTPT-1226,NA,APP-1560,Guerrero-Moore,IT Services,APPROVE,APPWF_BGNBB,Renewal,N,NORTH,Douglas Mccarthy,RM5648,Monica Richardson,Karen Nelson,Joan Barry,FRC,December,2,N,N,21-04-2024,23-04-2024,26-04-2024,01-05-2024,02-05-2024,07-05-2024,2,3,6,11,2,2,15,16,66180463,66848258,10-05-2024,3
562,CTPT-3178,NA,APP-1561,Richardson PLC,Manufacturing,APPROVE,APPWF_BGNBB,Renewal,Y,WEST,Sarah Weaver,RM1915,Leonard Young,Karen Nelson,Joseph Hicks,BOD,August,8,Y,Y,26-09-2018,26-09-2018,27-09-2018,28-09-2018,01-10-2018,01-10-2018,7,8,5,20,1,5,26,27,61159489,63648074,03-10-2018,2
563,CTPT-3507,NA,APP-1562,Villanueva-Murphy,IT Services,APPROVE,APPWF_BGNBB,Restructuring,N,NORTH,Joseph Ford,RM9117,Chris Carr,Alexander Ramirez,Joan Barry,FRC,March,4,Y,N,03-08-2020,04-08-2020,07-08-2020,07-08-2020,07-08-2020,10-08-2020,3,5,10,18,3,4,25,25,39028670,40385024,12-08-2020,2
564,CTPT-2377,NA,APP-1563,Lewis and Sons,Pharmaceuticals,PENDING,APPWF_BGNBB,Fresh,N,NORTH,Steve Jones,RM1271,Keith Kramer,Shannon Jackson,Joan Barry,ZCC,June,5,Y,Y,17-03-2025,17-03-2025,19-03-2025,22-03-2025,NA,NA,6,6,8,20,4,1,25,26,50986730,54368775,NA,NA
565,CTPT-8391,FCR-154,APP-1564,Mcclain Group,Automobile,PENDING,APPWF_RSTBB,Restructuring,Y,EAST,Jonathan Daniel,RM8940,Jill Mcintosh,Teresa Aguilar,Joseph Hicks,BOD,February,3,N,Y,07-04-2024,07-04-2024,10-04-2024,10-04-2024,NA,NA,6,2,7,15,4,5,24,26,35661685,35163549,NA,NA
566,CTPT-5723,NA,APP-1565,"Pena, Orr and Smith",Textiles,APPROVE,APPWF_BGNBB,Restructuring,N,NORTH,Howard Myers,RM7077,Jill Mcintosh,Karen Nelson,Harry Harris,BOD,June,6,Y,N,17-10-2024,18-10-2024,20-10-2024,21-10-2024,24-10-2024,24-10-2024,10,2,10,22,5,3,30,32,14558580,17820094,24-10-2024,0
567,CTPT-3271,NA,APP-1566,Gonzalez LLC,Retail,REJECT,APPWF_BGNBB,Restructuring,N,WEST,Sandy Gutierrez,RM6258,Scott Aguilar,Teresa Aguilar,Richard Ferguson,JDC,March,7,N,Y,18-09-2021,20-09-2021,20-09-2021,25-09-2021,NA,NA,7,1,5,13,2,4,19,19,58486819,62949150,NA,NA
568,CTPT-6410,NA,APP-1567,Carrillo-Pope,Construction,PENDING,APPWF_BGNBB,Fresh,N,NORTH,Deanna Jones,RM6651,Jeanette Mata,Christopher Hawkins,Harry Harris,JDC,January,10,N,N,14-01-2023,14-01-2023,17-01-2023,18-01-2023,NA,NA,7,3,9,19,2,3,24,24,29267683,31732411,NA,NA
569,CTPT-5073,NA,APP-1568,"Hunt, Lewis and Greene",Construction,REJECT,APPWF_BGNBB,Renewal,Y,SOUTH,Mr. Jason Simpson,RM1487,Scott Fox,Alexander Ramirez,Harry Harris,BOD,April,5,Y,N,18-02-2021,19-02-2021,22-02-2021,22-02-2021,NA,NA,5,7,10,22,2,3,27,28,1317270,5258505,NA,NA
570,CTPT-7787,NA,APP-1569,Webb-Barr,Construction,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Derek Hamilton,RM3927,James Scott,Karen Nelson,John Weeks,BOD,April,4,Y,N,04-10-2023,04-10-2023,05-10-2023,07-10-2023,09-10-2023,13-10-2023,6,5,6,17,3,5,25,28,78912943,80207251,13-10-2023,0
571,CTPT-4876,NA,APP-1570,"Burton, Gould and Garcia",Construction,APPROVE,APPWF_RNWBB,Fresh,N,NORTH,Mr. Jason Simpson,RM9052,Jill Mcintosh,Shannon Jackson,Harry Harris,ZCC,December,6,Y,Y,29-05-2018,30-05-2018,02-06-2018,07-06-2018,08-06-2018,08-06-2018,1,4,7,12,1,5,18,19,64098515,68247095,09-06-2018,1
572,CTPT-4865,FCR-926,APP-1571,Roberts PLC,Textiles,APPROVE,APPWF_RNWBB,Fresh,Y,EAST,Sarah Weaver,RM6957,Keith Kramer,Christopher Hawkins,Joseph Hicks,JDC,November,6,Y,N,08-01-2024,08-01-2024,09-01-2024,12-01-2024,13-01-2024,14-01-2024,3,9,10,22,1,1,24,27,63165888,65955007,14-01-2024,0
573,CTPT-9019,FCR-190,APP-1572,"Gregory, Davis and Chung",Education,PENDING,APPWF_RNWBB,Renewal,N,CENTRAL,Brandi Brown,RM3798,Monica Richardson,Alexander Ramirez,John Weeks,JDC,April,4,N,Y,22-01-2023,24-01-2023,27-01-2023,27-01-2023,NA,NA,8,7,7,22,3,4,29,29,67212837,67664668,NA,NA
574,CTPT-4332,FCR-916,APP-1573,Brown and Sons,Construction,PENDING,APPWF_RNWBB,Renewal,N,EAST,Mr. Jason Simpson,RM3274,Jeffrey White,Karen Nelson,Joseph Hicks,FRC,April,6,N,Y,07-05-2020,07-05-2020,07-05-2020,10-05-2020,NA,NA,4,3,9,16,1,2,19,22,66998327,67493423,NA,NA
575,CTPT-3428,FCR-437,APP-1574,"Bender, Brown and Forbes",Construction,APPROVE,APPWF_RSTBB,Restructuring,Y,NORTH,Franklin Harrell DDS,RM6744,Taylor James,Karen Nelson,Richard Ferguson,BOD,March,8,Y,Y,23-07-2021,25-07-2021,28-07-2021,02-08-2021,02-08-2021,02-08-2021,7,4,7,18,3,5,26,27,23827493,23758222,03-08-2021,1
576,CTPT-5361,NA,APP-1575,"Mercer, Johnson and Parks",Textiles,REJECT,APPWF_RNWBB,Fresh,Y,CENTRAL,Joseph Ford,RM6353,Chris Carr,Teresa Aguilar,Joseph Hicks,ZCC,September,7,Y,Y,04-04-2022,06-04-2022,06-04-2022,08-04-2022,NA,NA,3,1,6,10,1,3,14,15,88902977,88811179,NA,NA
577,CTPT-1911,NA,APP-1576,Hardin-Bishop,Construction,REJECT,APPWF_BGNBB,Restructuring,Y,NORTH,Brandi Brown,RM3127,Megan Madden,Karen Nelson,Harry Harris,JDC,January,9,N,Y,22-09-2019,24-09-2019,27-09-2019,01-10-2019,NA,NA,10,9,5,24,3,3,30,32,97533709,101426139,NA,NA
578,CTPT-7469,FCR-649,APP-1577,"Hughes, Morgan and Anderson",Retail,APPROVE,APPWF_RSTBB,Restructuring,N,CENTRAL,Deanna Jones,RM7035,Ricardo Mcknight,Teresa Aguilar,Joseph Hicks,ZCC,July,2,Y,Y,27-08-2019,29-08-2019,30-08-2019,30-08-2019,02-09-2019,07-09-2019,8,2,1,11,5,4,20,20,71276701,72639742,08-09-2019,1
579,CTPT-1892,FCR-493,APP-1578,Stone Group,Pharmaceuticals,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Sarah Weaver,RM6486,Ricardo Mcknight,Shannon Jackson,Harry Harris,FRC,April,9,N,Y,07-01-2019,08-01-2019,10-01-2019,14-01-2019,17-01-2019,17-01-2019,7,5,6,18,3,4,25,25,63394944,67693541,17-01-2019,0
580,CTPT-8303,FCR-807,APP-1579,Green Inc,Construction,PENDING,APPWF_RNWBB,Restructuring,Y,CENTRAL,Sarah Weaver,RM4278,Leonard Young,Alexander Ramirez,Harry Harris,ZCC,February,1,Y,Y,16-06-2021,16-06-2021,16-06-2021,21-06-2021,NA,NA,9,4,8,21,5,5,31,31,39988137,43636480,NA,NA
581,CTPT-9359,NA,APP-1580,Carter Group,Pharmaceuticals,APPROVE,APPWF_RSTBB,Fresh,Y,NORTH,Kimberly Gillespie,RM9442,Matthew Horn,Christopher Hawkins,Joan Barry,FRC,August,7,Y,N,09-08-2018,11-08-2018,11-08-2018,13-08-2018,14-08-2018,15-08-2018,3,1,3,7,4,2,13,16,10632732,13532223,15-08-2018,0
582,CTPT-2483,NA,APP-1581,Lopez-Walter,Automobile,APPROVE,APPWF_RSTBB,Fresh,N,WEST,Steve Jones,RM8730,Megan Madden,Karen Nelson,Harry Harris,ZCC,November,10,Y,Y,29-02-2020,01-03-2020,04-03-2020,06-03-2020,07-03-2020,11-03-2020,3,5,5,13,2,5,20,20,40167191,39899739,14-03-2020,3
583,CTPT-1872,NA,APP-1582,Smith-Richardson,Retail,APPROVE,APPWF_RSTBB,Restructuring,N,CENTRAL,Andrea Brown,RM2760,Lisa Patel,Karen Nelson,John Weeks,JDC,August,8,N,N,29-02-2024,01-03-2024,01-03-2024,01-03-2024,01-03-2024,06-03-2024,6,1,9,16,4,5,25,28,6971143,8726059,08-03-2024,2
584,CTPT-5211,FCR-517,APP-1583,Morris-Franklin,Construction,REJECT,APPWF_BGNBB,Renewal,Y,SOUTH,Jon Wiggins,RM8195,Tammy Moody,Christopher Hawkins,Joan Barry,JDC,May,6,Y,Y,24-08-2018,25-08-2018,25-08-2018,27-08-2018,NA,NA,6,4,6,16,1,2,19,22,31822405,36247613,NA,NA
585,CTPT-2752,NA,APP-1584,Ramsey-Long,Retail,APPROVE,APPWF_RNWBB,Restructuring,Y,WEST,Howard Myers,RM4198,Monica Richardson,Shannon Jackson,Harry Harris,ZCC,August,5,N,N,12-09-2020,12-09-2020,15-09-2020,20-09-2020,22-09-2020,26-09-2020,5,3,10,18,1,5,24,26,80335186,84038375,29-09-2020,3
586,CTPT-2777,NA,APP-1585,Bray-Jackson,Textiles,REJECT,APPWF_RNWBB,Renewal,N,NORTH,Deanna Jones,RM6394,Keith Kramer,Christopher Hawkins,John Weeks,JDC,June,2,N,Y,03-05-2018,05-05-2018,05-05-2018,05-05-2018,NA,NA,3,6,7,16,5,3,24,27,72543601,72474513,NA,NA
