Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
590,CTPT-2171,NA,APP-1589,Hensley-Ross,Manufacturing,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Selena Hughes,RM1305,William Clark,Elizabeth Doyle,Stephen Hess,ZCC,November,6,N,N,24-08-2019,26-08-2019,29-08-2019,02-09-2019,NA,NA,3,6,6,15,4,4,23,23,86249861,87692334,NA,NA
591,CTPT-4858,NA,APP-1590,Hansen PLC,Education,APPROVE,APPWF_BGNBB,Fresh,N,WEST,Edward Rodriguez,RM6185,Deborah Valdez,Adam Moreno,Jennifer Sullivan,ZCC,August,10,Y,Y,20-09-2021,21-09-2021,21-09-2021,22-09-2021,24-09-2021,27-09-2021,4,6,5,15,4,3,22,22,54506461,57085126,30-09-2021,3
592,CTPT-3158,NA,APP-1591,Wilson-Rocha,Pharmaceuticals,APPROVE,APPWF_RSTBB,Renewal,N,SOUTH,Peter Walker,RM4123,Ross Green,Michael Terry,Dana Vargas,BOD,September,10,Y,Y,29-07-2020,29-07-2020,31-07-2020,31-07-2020,31-07-2020,02-08-2020,6,2,5,13,2,4,19,20,16851465,21551835,03-08-2020,1
593,CTPT-8645,FCR-543,APP-1592,"Bryant, Jones and Baker",Construction,REJECT,APPWF_RSTBB,Restructuring,N,CENTRAL,Alexandra Sanders PhD,RM8096,Danny Hoffman,Adam Moreno,Stephen Hess,JDC,May,8,N,N,27-12-2024,29-12-2024,31-12-2024,03-01-2025,NA,NA,9,2,7,18,3,1,22,23,27161012,28281897,NA,NA
594,CTPT-7948,NA,APP-1593,Harrell-Watson,Construction,PENDING,APPWF_RSTBB,Fresh,Y,SOUTH,Alexandra Sanders PhD,RM2785,Christopher Martin,Michael Terry,Rachel Contreras,FRC,October,1,Y,N,02-10-2024,03-10-2024,06-10-2024,09-10-2024,NA,NA,2,2,1,5,1,4,10,13,75377215,74965939,NA,NA
595,CTPT-1072,NA,APP-1594,Welch PLC,Textiles,APPROVE,APPWF_RSTBB,Restructuring,N,WEST,Elizabeth Townsend,RM4687,Christy Sanchez,Michael Terry,Jeffrey Phillips,FRC,June,5,Y,Y,28-09-2019,30-09-2019,30-09-2019,02-10-2019,05-10-2019,07-10-2019,1,1,7,9,2,3,14,14,16996793,18535992,07-10-2019,0
596,CTPT-2502,FCR-615,APP-1595,Craig-West,Automobile,REJECT,APPWF_RNWBB,Restructuring,N,EAST,Joshua Ramos,RM4615,William Clark,Michael Terry,Dana Vargas,FRC,October,10,Y,N,20-05-2020,20-05-2020,23-05-2020,26-05-2020,NA,NA,6,4,1,11,3,3,17,20,9117176,12404919,NA,NA
597,CTPT-2209,NA,APP-1596,Arroyo-Carter,Education,PENDING,APPWF_RSTBB,Restructuring,N,WEST,Jeffrey Wallace,RM5017,Crystal Fischer,Elizabeth Doyle,Jeffrey Phillips,JDC,August,4,N,N,13-08-2022,13-08-2022,14-08-2022,15-08-2022,NA,NA,5,4,4,13,2,2,17,17,83879639,87493201,NA,NA
598,CTPT-3909,FCR-891,APP-1597,"Miller, Suarez and Dillon",IT Services,REJECT,APPWF_RSTBB,Fresh,Y,SOUTH,Felicia Fisher,RM2053,William Clark,Adam Moreno,Dana Vargas,BOD,June,1,Y,Y,01-05-2020,03-05-2020,05-05-2020,07-05-2020,NA,NA,1,2,8,11,2,4,17,20,81643775,83583127,NA,NA
599,CTPT-7110,NA,APP-1598,"Castro, Acosta and Perry",Education,REJECT,APPWF_RSTBB,Restructuring,Y,EAST,Edward Rodriguez,RM7797,Crystal Fischer,Justin Myers,Jennifer Sullivan,JDC,April,1,N,Y,23-02-2019,24-02-2019,25-02-2019,28-02-2019,NA,NA,5,1,3,9,4,3,16,19,5449497,5108720,NA,NA
600,CTPT-2367,NA,APP-1599,Schneider Inc,Pharmaceuticals,APPROVE,APPWF_RNWBB,Fresh,Y,WEST,Christopher Ellis,RM6662,Ross Green,Ralph Horton,Dana Vargas,JDC,February,7,Y,Y,11-05-2019,12-05-2019,14-05-2019,15-05-2019,17-05-2019,19-05-2019,9,4,3,16,2,4,22,25,56091902,60647050,22-05-2019,3
601,CTPT-1622,NA,APP-1600,Weaver Inc,Pharmaceuticals,PENDING,APPWF_RNWBB,Restructuring,N,WEST,Edward Rodriguez,RM2673,Willie Lewis,Michael Terry,Dana Vargas,ZCC,September,3,N,N,23-01-2020,25-01-2020,28-01-2020,29-01-2020,NA,NA,4,10,6,20,1,4,25,28,74108755,76909695,NA,NA
602,CTPT-2119,NA,APP-1601,Bell PLC,Manufacturing,APPROVE,APPWF_RNWBB,Fresh,N,WEST,Felicia Fisher,RM2524,Corey Johnson,Michael Terry,Rachel Contreras,BOD,September,9,Y,N,30-05-2021,31-05-2021,01-06-2021,06-06-2021,06-06-2021,11-06-2021,4,2,3,9,5,4,18,20,35992354,40263604,11-06-2021,0
603,CTPT-6152,NA,APP-1602,Morris and Sons,Manufacturing,PENDING,APPWF_BGNBB,Restructuring,Y,WEST,Edward Rodriguez,RM3808,Willie Lewis,Michael Terry,Jennifer Sullivan,ZCC,May,1,Y,N,11-02-2023,11-02-2023,11-02-2023,13-02-2023,NA,NA,8,7,10,25,1,2,28,30,84679280,87165885,NA,NA
604,CTPT-8858,FCR-186,APP-1603,Thompson Ltd,Retail,APPROVE,APPWF_RNWBB,Renewal,N,WEST,Edward Rodriguez,RM9447,Willie Lewis,Elizabeth Doyle,Jennifer Sullivan,FRC,June,2,N,Y,08-12-2024,09-12-2024,10-12-2024,14-12-2024,14-12-2024,18-12-2024,3,3,3,9,5,4,18,19,17890876,20658429,19-12-2024,1
605,CTPT-2267,NA,APP-1604,Woodward Group,Manufacturing,REJECT,APPWF_RSTBB,Fresh,Y,WEST,Peter Walker,RM3869,James King,Adam Moreno,Rachel Contreras,JDC,November,4,N,Y,07-08-2024,08-08-2024,08-08-2024,08-08-2024,NA,NA,8,5,7,20,3,1,24,24,92395234,93107177,NA,NA
606,CTPT-9332,FCR-306,APP-1605,Mclean-Cline,Manufacturing,APPROVE,APPWF_BGNBB,Restructuring,Y,SOUTH,Hannah Mckay,RM9427,Danny Hoffman,Elizabeth Doyle,Stephen Hess,JDC,July,10,Y,N,07-10-2024,08-10-2024,11-10-2024,14-10-2024,15-10-2024,17-10-2024,2,1,8,11,2,4,17,18,61422915,64459022,18-10-2024,1
607,CTPT-2317,NA,APP-1606,Smith-Martinez,Manufacturing,APPROVE,APPWF_BGNBB,Restructuring,Y,WEST,Savannah Watts,RM5594,Joshua Shelton,Justin Myers,Stephen Hess,ZCC,August,6,Y,Y,15-05-2024,15-05-2024,18-05-2024,19-05-2024,22-05-2024,26-05-2024,8,6,4,18,4,3,25,28,33314330,37574418,26-05-2024,0
608,CTPT-7149,NA,APP-1607,"Reilly, Wilson and Shea",Retail,APPROVE,APPWF_RNWBB,Restructuring,N,CENTRAL,Edward Rodriguez,RM2616,Danny Hoffman,Michael Terry,Dana Vargas,ZCC,May,4,Y,Y,06-01-2020,06-01-2020,08-01-2020,09-01-2020,09-01-2020,09-01-2020,8,4,1,13,5,5,23,25,8327740,12525978,12-01-2020,3
609,CTPT-5102,NA,APP-1608,Holloway PLC,Construction,APPROVE,APPWF_BGNBB,Fresh,Y,WEST,Shannon Clark,RM8524,Corey Johnson,Elizabeth Doyle,Dana Vargas,BOD,March,10,Y,Y,22-01-2019,24-01-2019,26-01-2019,29-01-2019,01-02-2019,06-02-2019,8,8,6,22,2,4,28,28,69429856,70839969,06-02-2019,0
610,CTPT-5380,FCR-274,APP-1609,Mcclure Inc,Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,N,SOUTH,Selena Hughes,RM6606,Cassandra Long MD,Justin Myers,Jeffrey Phillips,FRC,July,8,Y,N,08-04-2018,08-04-2018,11-04-2018,12-04-2018,12-04-2018,14-04-2018,5,4,2,11,2,2,15,15,48842133,49587653,17-04-2018,3
611,CTPT-7819,NA,APP-1610,Butler-Torres,Pharmaceuticals,APPROVE,APPWF_RSTBB,Restructuring,N,CENTRAL,Samantha Smith DDS,RM2839,Joshua Shelton,Adam Moreno,Jennifer Sullivan,JDC,December,10,N,Y,04-08-2018,04-08-2018,04-08-2018,08-08-2018,11-08-2018,12-08-2018,3,7,7,17,3,1,21,24,53113216,54175458,15-08-2018,3
612,CTPT-8447,NA,APP-1611,Howard-Smith,Manufacturing,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Felicia Fisher,RM1839,Catherine Brewer,Elizabeth Doyle,Dana Vargas,BOD,March,2,Y,Y,02-05-2023,03-05-2023,03-05-2023,03-05-2023,03-05-2023,08-05-2023,4,7,7,18,4,1,23,26,24354714,28417014,08-05-2023,0
613,CTPT-2290,NA,APP-1612,"Krause, Harris and Delgado",IT Services,APPROVE,APPWF_BGNBB,Fresh,N,NORTH,Tammy Harris,RM4159,William Clark,Justin Myers,Jennifer Sullivan,ZCC,March,9,Y,N,20-04-2018,22-04-2018,22-04-2018,24-04-2018,27-04-2018,28-04-2018,7,9,2,18,1,2,21,21,41408495,46248392,29-04-2018,1
614,CTPT-1117,NA,APP-1613,Hoffman-Phelps,Automobile,APPROVE,APPWF_BGNBB,Restructuring,Y,SOUTH,Edward Rodriguez,RM6859,Danny Hoffman,Adam Moreno,Dana Vargas,BOD,September,5,Y,Y,17-11-2019,17-11-2019,19-11-2019,22-11-2019,24-11-2019,25-11-2019,1,7,8,16,1,1,18,19,74209848,78704695,28-11-2019,3
615,CTPT-6046,FCR-678,APP-1614,"Mathis, Jones and Brown",IT Services,APPROVE,APPWF_BGNBB,Restructuring,N,CENTRAL,Tiffany Davis,RM9148,Kathleen Stanley,Ralph Horton,Jennifer Sullivan,BOD,February,8,N,N,08-01-2020,10-01-2020,11-01-2020,16-01-2020,19-01-2020,20-01-2020,6,9,10,25,3,5,33,35,44605478,44385108,20-01-2020,0
616,CTPT-4394,FCR-859,APP-1615,Russell-Skinner,Pharmaceuticals,APPROVE,APPWF_RNWBB,Restructuring,Y,EAST,Shannon Clark,RM7354,William Clark,Elizabeth Doyle,Stephen Hess,FRC,December,4,N,Y,05-12-2021,07-12-2021,10-12-2021,15-12-2021,18-12-2021,21-12-2021,7,6,6,19,4,5,28,29,81586007,83102226,22-12-2021,1
617,CTPT-6539,NA,APP-1616,"Anderson, Taylor and Mcknight",IT Services,REJECT,APPWF_RNWBB,Renewal,N,WEST,David Stevens,RM8708,Shannon White,Michael Terry,Jennifer Sullivan,ZCC,May,6,N,N,11-04-2021,13-04-2021,15-04-2021,18-04-2021,NA,NA,8,4,7,19,2,5,26,26,88620847,90266294,NA,NA
618,CTPT-6653,FCR-809,APP-1617,Hansen Group,Textiles,APPROVE,APPWF_BGNBB,Fresh,Y,SOUTH,Peter Walker,RM1418,Joshua Shelton,Michael Terry,Rachel Contreras,FRC,November,4,N,Y,09-06-2023,11-06-2023,14-06-2023,15-06-2023,15-06-2023,15-06-2023,8,4,2,14,5,3,22,23,39632279,44066374,18-06-2023,3
619,CTPT-2088,NA,APP-1618,"Mendoza, Cook and Hernandez",IT Services,APPROVE,APPWF_BGNBB,Renewal,Y,SOUTH,Wendy Haynes,RM2143,Christy Sanchez,Ralph Horton,Stephen Hess,BOD,August,8,N,Y,13-04-2020,13-04-2020,13-04-2020,17-04-2020,20-04-2020,21-04-2020,4,1,6,11,5,1,17,18,42308302,42973074,22-04-2020,1
620,CTPT-7186,NA,APP-1619,Higgins-Holt,Textiles,APPROVE,APPWF_BGNBB,Renewal,Y,WEST,Jeffrey Wallace,RM9435,James King,Justin Myers,Rachel Contreras,JDC,September,7,Y,Y,27-11-2022,28-11-2022,29-11-2022,01-12-2022,01-12-2022,05-12-2022,7,3,6,16,2,3,21,23,19652905,24311428,05-12-2022,0
621,CTPT-2459,NA,APP-1620,"Vasquez, Gamble and Wright",Construction,REJECT,APPWF_RNWBB,Fresh,N,WEST,Tammy Harris,RM9400,Joshua Shelton,Justin Myers,Jeffrey Phillips,FRC,March,3,N,N,18-10-2021,20-10-2021,20-10-2021,21-10-2021,NA,NA,10,3,8,21,4,1,26,26,83280579,87241392,NA,NA
622,CTPT-6433,NA,APP-1621,"Valenzuela, Jones and Mitchell",Pharmaceuticals,PENDING,APPWF_BGNBB,Renewal,Y,NORTH,Joshua Ramos,RM4874,Shannon White,Justin Myers,Dana Vargas,ZCC,October,4,N,N,22-04-2025,23-04-2025,23-04-2025,25-04-2025,NA,NA,6,10,2,18,4,2,24,25,66396703,69036474,NA,NA
623,CTPT-1510,NA,APP-1622,Galloway Inc,Manufacturing,APPROVE,APPWF_RNWBB,Fresh,N,NORTH,Peter Walker,RM8232,Corey Johnson,Michael Terry,Jeffrey Phillips,JDC,December,8,Y,N,04-11-2022,05-11-2022,07-11-2022,12-11-2022,12-11-2022,14-11-2022,8,5,5,18,4,3,25,25,54529690,57698344,14-11-2022,0
624,CTPT-6723,NA,APP-1623,Cruz Inc,Retail,APPROVE,APPWF_RSTBB,Restructuring,Y,CENTRAL,Tiffany Davis,RM9717,Shannon Rivera,Justin Myers,Dana Vargas,BOD,June,10,N,N,12-08-2020,13-08-2020,13-08-2020,14-08-2020,16-08-2020,21-08-2020,5,7,1,13,1,2,16,19,58107525,58309121,21-08-2020,0
625,CTPT-4691,NA,APP-1624,Robles PLC,Textiles,APPROVE,APPWF_RNWBB,Fresh,N,WEST,David Stevens,RM6217,Kathleen Stanley,Michael Terry,Stephen Hess,ZCC,December,7,Y,N,31-08-2021,31-08-2021,31-08-2021,04-09-2021,04-09-2021,09-09-2021,10,8,9,27,2,5,34,37,75088285,79516802,09-09-2021,0
626,CTPT-1479,FCR-173,APP-1625,Rodriguez Group,Education,APPROVE,APPWF_RSTBB,Renewal,N,SOUTH,Nancy Beck,RM3319,Max Sanders,Elizabeth Doyle,Jennifer Sullivan,FRC,November,9,N,Y,21-03-2022,22-03-2022,22-03-2022,23-03-2022,26-03-2022,31-03-2022,7,2,7,16,2,3,21,24,32000256,33867718,03-04-2022,3
627,CTPT-2677,NA,APP-1626,King PLC,IT Services,APPROVE,APPWF_RNWBB,Fresh,N,EAST,Elizabeth Townsend,RM4318,Shannon White,Elizabeth Doyle,Rachel Contreras,JDC,January,3,N,Y,26-03-2024,28-03-2024,30-03-2024,01-04-2024,01-04-2024,03-04-2024,9,4,6,19,1,5,25,28,57802175,57764775,03-04-2024,0
628,CTPT-4303,NA,APP-1627,Curry LLC,Automobile,PENDING,APPWF_BGNBB,Fresh,Y,NORTH,Selena Hughes,RM7286,Kathleen Stanley,Michael Terry,Stephen Hess,BOD,June,8,N,Y,11-09-2024,13-09-2024,16-09-2024,16-09-2024,NA,NA,2,2,8,12,3,2,17,20,33589419,34350897,NA,NA
629,CTPT-4313,FCR-622,APP-1628,Perkins-Reynolds,Automobile,PENDING,APPWF_RNWBB,Renewal,Y,CENTRAL,Alexandra Sanders PhD,RM1531,Shannon Rivera,Justin Myers,Dana Vargas,ZCC,January,7,Y,Y,02-12-2023,02-12-2023,03-12-2023,05-12-2023,NA,NA,5,8,8,21,5,5,31,32,95306607,95115754,NA,NA
630,CTPT-2668,NA,APP-1629,"Velasquez, Kidd and Miles",IT Services,APPROVE,APPWF_RNWBB,Restructuring,N,EAST,Nancy Beck,RM7871,Christopher Martin,Justin Myers,Jeffrey Phillips,ZCC,March,2,Y,N,27-05-2018,27-05-2018,27-05-2018,28-05-2018,28-05-2018,01-06-2018,4,7,2,13,1,3,17,17,89575603,92818672,01-06-2018,0
631,CTPT-5284,NA,APP-1630,Rogers-Williams,Construction,APPROVE,APPWF_BGNBB,Restructuring,N,WEST,Jeffrey Wallace,RM1696,Christy Sanchez,Elizabeth Doyle,Jeffrey Phillips,ZCC,September,5,N,N,08-08-2019,09-08-2019,09-08-2019,14-08-2019,15-08-2019,18-08-2019,10,6,5,21,1,2,24,24,15032205,17825756,19-08-2019,1
632,CTPT-8077,NA,APP-1631,"Vasquez, Campbell and Miller",Education,PENDING,APPWF_RNWBB,Restructuring,N,NORTH,Wendy Haynes,RM1281,Christopher Martin,Justin Myers,Jennifer Sullivan,JDC,October,7,Y,N,22-05-2023,23-05-2023,24-05-2023,29-05-2023,NA,NA,1,6,9,16,1,5,22,25,26073215,31066575,NA,NA
633,CTPT-6101,NA,APP-1632,"Wheeler, Nichols and Hill",Construction,APPROVE,APPWF_RNWBB,Restructuring,Y,CENTRAL,David Stevens,RM9239,Shannon White,Justin Myers,Jeffrey Phillips,BOD,August,9,Y,N,10-07-2018,10-07-2018,13-07-2018,13-07-2018,16-07-2018,17-07-2018,1,9,9,19,5,2,26,29,95473284,96732357,18-07-2018,1
634,CTPT-7699,NA,APP-1633,Swanson-Graves,Automobile,PENDING,APPWF_RNWBB,Renewal,Y,SOUTH,Shannon Clark,RM2292,Christy Sanchez,Ralph Horton,Jennifer Sullivan,JDC,June,6,N,N,12-08-2021,12-08-2021,13-08-2021,15-08-2021,NA,NA,6,4,5,15,4,5,24,27,96394144,100664928,NA,NA
635,CTPT-2872,NA,APP-1634,"Davis, Lopez and Mason",Construction,REJECT,APPWF_RNWBB,Restructuring,Y,CENTRAL,Joshua Ramos,RM6733,Ross Green,Ralph Horton,Jennifer Sullivan,ZCC,November,4,N,Y,03-01-2024,03-01-2024,06-01-2024,10-01-2024,NA,NA,9,10,5,24,3,3,30,31,68109989,68116317,NA,NA
636,CTPT-8782,NA,APP-1635,Washington-Mclean,IT Services,APPROVE,APPWF_BGNBB,Fresh,N,NORTH,Tiffany Davis,RM9728,Danny Hoffman,Justin Myers,Jennifer Sullivan,BOD,October,3,Y,N,29-04-2024,29-04-2024,30-04-2024,05-05-2024,05-05-2024,10-05-2024,1,1,1,3,3,1,7,7,57678901,60919339,13-05-2024,3
637,CTPT-9179,NA,APP-1636,Silva and Sons,Retail,APPROVE,APPWF_BGNBB,Renewal,Y,WEST,Jeffrey Wallace,RM2668,Christy Sanchez,Adam Moreno,Dana Vargas,JDC,September,4,N,N,11-06-2023,13-06-2023,15-06-2023,17-06-2023,18-06-2023,19-06-2023,5,1,5,11,3,3,17,18,50623257,51307384,22-06-2023,3
638,CTPT-6107,NA,APP-1637,Bowman-Mcdonald,Retail,PENDING,APPWF_RNWBB,Restructuring,Y,CENTRAL,Peter Walker,RM2183,Joshua Shelton,Justin Myers,Jeffrey Phillips,JDC,August,8,N,N,21-08-2020,22-08-2020,22-08-2020,26-08-2020,NA,NA,4,9,9,22,5,3,30,30,40180802,41689573,NA,NA
639,CTPT-8014,NA,APP-1638,Fields-Wright,IT Services,REJECT,APPWF_RSTBB,Fresh,N,SOUTH,Tiffany Davis,RM7896,William Clark,Justin Myers,Dana Vargas,BOD,November,1,Y,Y,02-03-2024,04-03-2024,05-03-2024,10-03-2024,NA,NA,1,6,10,17,1,1,19,21,59075334,59742368,NA,NA
640,CTPT-4626,FCR-788,APP-1639,"Nelson, Burns and Coleman",Construction,APPROVE,APPWF_BGNBB,Renewal,Y,SOUTH,Tammy Harris,RM3546,Brianna Wood,Justin Myers,Jeffrey Phillips,JDC,May,9,Y,N,30-05-2021,31-05-2021,31-05-2021,04-06-2021,04-06-2021,08-06-2021,3,2,2,7,2,1,10,12,42837027,44287933,09-06-2021,1
641,CTPT-9378,NA,APP-1640,Banks Ltd,IT Services,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Edward Rodriguez,RM1542,Brianna Wood,Justin Myers,Dana Vargas,JDC,November,4,N,Y,01-01-2022,03-01-2022,04-01-2022,06-01-2022,NA,NA,3,6,6,15,3,3,21,22,9718926,12337585,NA,NA
642,CTPT-2312,FCR-814,APP-1641,Stewart-Hoffman,Construction,PENDING,APPWF_RSTBB,Restructuring,Y,WEST,Samantha Smith DDS,RM2907,Ronald Evans,Adam Moreno,Jeffrey Phillips,ZCC,September,5,Y,N,20-07-2019,22-07-2019,24-07-2019,26-07-2019,NA,NA,2,9,5,16,2,1,19,19,64154258,68547741,NA,NA
643,CTPT-7713,NA,APP-1642,Mccarty-Mcintyre,Automobile,REJECT,APPWF_RNWBB,Renewal,Y,CENTRAL,Alexandra Sanders PhD,RM2521,Deborah Valdez,Elizabeth Doyle,Jennifer Sullivan,BOD,June,5,Y,N,27-05-2024,28-05-2024,28-05-2024,30-05-2024,NA,NA,2,4,2,8,3,3,14,15,56821096,57502810,NA,NA
644,CTPT-9520,NA,APP-1643,Preston-Pineda,Education,APPROVE,APPWF_RSTBB,Renewal,Y,SOUTH,Samantha Smith DDS,RM5774,Corey Johnson,Justin Myers,Jennifer Sullivan,ZCC,July,2,N,N,28-09-2018,29-09-2018,30-09-2018,01-10-2018,04-10-2018,08-10-2018,7,5,2,14,4,5,23,23,87452771,89495375,11-10-2018,3
645,CTPT-3322,NA,APP-1644,Hernandez Group,Textiles,APPROVE,APPWF_RNWBB,Fresh,N,NORTH,David Stevens,RM8735,Max Sanders,Michael Terry,Stephen Hess,ZCC,February,9,N,N,10-08-2022,12-08-2022,13-08-2022,15-08-2022,15-08-2022,18-08-2022,4,10,9,23,4,5,32,33,67045652,66702157,21-08-2022,3
646,CTPT-4011,NA,APP-1645,"Jensen, Glenn and Gomez",Manufacturing,PENDING,APPWF_RNWBB,Restructuring,N,NORTH,Gary Murphy,RM8372,Ronald Evans,Justin Myers,Stephen Hess,BOD,September,4,Y,Y,13-12-2021,15-12-2021,16-12-2021,16-12-2021,NA,NA,6,6,1,13,5,3,21,23,14429173,15473130,NA,NA
647,CTPT-9515,FCR-352,APP-1646,Short-Erickson,Construction,APPROVE,APPWF_RSTBB,Restructuring,N,EAST,David Stevens,RM3073,Brianna Wood,Ralph Horton,Dana Vargas,BOD,May,8,N,N,22-02-2024,24-02-2024,26-02-2024,29-02-2024,29-02-2024,29-02-2024,7,6,9,22,4,4,30,31,17037665,20788176,29-02-2024,0
648,CTPT-3487,NA,APP-1647,"Cortez, Richard and White",IT Services,APPROVE,APPWF_RNWBB,Renewal,N,CENTRAL,Felicia Fisher,RM5652,Catherine Brewer,Ralph Horton,Jeffrey Phillips,JDC,September,2,Y,Y,18-01-2023,18-01-2023,18-01-2023,21-01-2023,23-01-2023,27-01-2023,4,2,1,7,5,3,15,17,25463523,29571031,30-01-2023,3
649,CTPT-4841,FCR-996,APP-1648,"Price, Edwards and Morgan",Education,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Jeffrey Wallace,RM8638,Cassandra Long MD,Michael Terry,Dana Vargas,ZCC,March,9,N,N,06-01-2022,08-01-2022,10-01-2022,11-01-2022,12-01-2022,14-01-2022,10,10,8,28,4,2,34,35,27833105,31317995,17-01-2022,3
650,CTPT-7113,FCR-839,APP-1649,Larson LLC,Education,APPROVE,APPWF_BGNBB,Restructuring,Y,WEST,Jeffrey Wallace,RM5270,Willie Lewis,Adam Moreno,Dana Vargas,BOD,July,2,N,Y,30-06-2020,30-06-2020,03-07-2020,05-07-2020,07-07-2020,10-07-2020,9,5,8,22,2,2,26,28,60797173,62157126,13-07-2020,3
651,CTPT-5919,NA,APP-1650,Rodriguez Inc,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Wendy Haynes,RM2564,Danny Hoffman,Justin Myers,Jennifer Sullivan,BOD,December,6,N,Y,28-01-2022,29-01-2022,29-01-2022,29-01-2022,01-02-2022,05-02-2022,4,4,6,14,5,4,23,26,15553835,15925282,06-02-2022,1
652,CTPT-1730,FCR-893,APP-1651,"Gray, Patel and Lewis",IT Services,APPROVE,APPWF_RNWBB,Restructuring,N,EAST,Tammy Harris,RM1010,Ronald Evans,Elizabeth Doyle,Jennifer Sullivan,BOD,November,3,Y,N,11-07-2022,12-07-2022,13-07-2022,13-07-2022,14-07-2022,16-07-2022,10,7,3,20,2,2,24,24,85243854,89290709,18-07-2022,2
653,CTPT-5750,NA,APP-1652,"Butler, Leon and Marshall",Manufacturing,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Elizabeth Townsend,RM3905,Jason Johnson,Elizabeth Doyle,Rachel Contreras,ZCC,October,4,N,N,25-03-2022,25-03-2022,25-03-2022,26-03-2022,29-03-2022,02-04-2022,3,3,8,14,3,2,19,20,30176689,33764367,03-04-2022,1
654,CTPT-6396,NA,APP-1653,Cordova-Gilbert,Education,APPROVE,APPWF_BGNBB,Fresh,N,EAST,Peter Walker,RM7260,Danny Hoffman,Justin Myers,Jennifer Sullivan,ZCC,June,5,Y,N,18-08-2018,18-08-2018,19-08-2018,20-08-2018,20-08-2018,22-08-2018,6,9,7,22,1,1,24,25,79183371,79958970,23-08-2018,1
655,CTPT-1729,NA,APP-1654,Rodriguez-Moses,Construction,APPROVE,APPWF_BGNBB,Restructuring,N,SOUTH,Felicia Fisher,RM8249,Max Sanders,Ralph Horton,Jennifer Sullivan,FRC,November,4,Y,N,25-10-2019,26-10-2019,27-10-2019,27-10-2019,28-10-2019,31-10-2019,6,4,4,14,1,2,17,20,61167293,64238044,03-11-2019,3
656,CTPT-2452,NA,APP-1655,George PLC,Automobile,APPROVE,APPWF_RNWBB,Renewal,Y,EAST,Edward Rodriguez,RM6301,Deborah Valdez,Ralph Horton,Jennifer Sullivan,FRC,March,9,Y,Y,19-06-2022,20-06-2022,21-06-2022,22-06-2022,23-06-2022,26-06-2022,5,4,9,18,3,3,24,26,60084687,60070126,27-06-2022,1
657,CTPT-6585,NA,APP-1656,Hendricks Group,Pharmaceuticals,APPROVE,APPWF_BGNBB,Fresh,N,SOUTH,Hannah Mckay,RM6700,Corey Johnson,Justin Myers,Jeffrey Phillips,JDC,May,4,Y,N,01-05-2021,01-05-2021,02-05-2021,03-05-2021,04-05-2021,09-05-2021,9,10,9,28,2,1,31,33,7544711,8532150,09-05-2021,0
658,CTPT-8866,FCR-905,APP-1657,Torres-Bailey,Pharmaceuticals,APPROVE,APPWF_BGNBB,Restructuring,N,WEST,Tammy Harris,RM1881,Christy Sanchez,Elizabeth Doyle,Jeffrey Phillips,JDC,June,7,Y,N,11-06-2018,11-06-2018,11-06-2018,16-06-2018,17-06-2018,22-06-2018,1,9,5,15,5,5,25,25,14290191,13965965,25-06-2018,3
659,CTPT-2893,NA,APP-1658,"Herman, Bailey and Smith",Retail,REJECT,APPWF_RNWBB,Renewal,Y,WEST,Samantha Smith DDS,RM7568,Christy Sanchez,Justin Myers,Dana Vargas,JDC,September,4,Y,Y,09-05-2020,11-05-2020,14-05-2020,17-05-2020,NA,NA,8,2,6,16,2,3,21,21,79425836,83320803,NA,NA
660,CTPT-3710,NA,APP-1659,Molina-Hester,Pharmaceuticals,REJECT,APPWF_RSTBB,Restructuring,N,SOUTH,Scott Martin,RM8419,Jason Johnson,Elizabeth Doyle,Rachel Contreras,FRC,June,5,Y,Y,12-09-2020,12-09-2020,12-09-2020,13-09-2020,NA,NA,10,5,7,22,3,5,30,30,40639640,41165691,NA,NA
661,CTPT-4993,NA,APP-1660,"Wilson, Wiggins and Morrison",IT Services,APPROVE,APPWF_RSTBB,Renewal,Y,CENTRAL,Felicia Fisher,RM4406,Danny Hoffman,Ralph Horton,Jeffrey Phillips,JDC,December,10,N,N,06-02-2018,06-02-2018,09-02-2018,14-02-2018,17-02-2018,22-02-2018,10,3,2,15,4,4,23,25,66278987,68656287,23-02-2018,1
